
Enter the library name:,Saisissez le nom de la bibliothèque :,Geben Sie einen Namen für die Bibliothek ein:,ادخل اسمك الأخير
Enter the new category name,,,أدخل المستخدم الذي تريد جسّه.
Enter the new name:,Saisissez le nouveau nom :,Geben Sie den neuen Namen ein:,أدخل عبارة السر الجديدة لـ: %s
Equal images:,,,صور
Equal to,,,يساوي %d
Executive,,,إداري
Exif Conditions,Conditions - Exif,Exif-Bedingungen,ظروف أخذ الصّورة
Exif DateTime tag,,,رتّب المُطابقات حسب الإسم
Exif General,Général - Exif,Exif-Allgemein,عامّ
Exif Maker Notes,Notes du fabricant - Exif,Exif-Anmerkungen des Herstellers,ملحوظة المركّب
Exif Structure,Structure - Exif,Exif-Struktur,إظهار بنية الصورة...
Exif Thumbnail,Vignette - Exif,Exif-Vorschaubild,مُسْتعْرضة
Exif Versions,Versions - Exif,Exif Versionen,الأبعاد:
Exposure time,,,زمن التعرض
Exposure mode,,,نمط التعرض
Exposure time,,,زمن التعرض
Footer:,,,التذييل:
Family,Famille,Familie,العائلة:
Favourite,,,مفضّل
File System,,,أنظمة الملفات
File name,,,إسم الملف:
File name:,,,إسم الملف:
File path,,,مسار المجلّد
File size,,,حجم الملف:
Filename,Nom du fichier,Dateiname,اسم الملف:
Filesystem,,,أنظمة الملفات
Fit,,,ملائمة
Fit to width if larger,Ajuster en largeur si dépassement,"In Fensterbreite einpassen, falls größer",لائم العرض
Fit to window,Ajuster à la fenêtre,In Fenster einpassen,ملاءمة إلى النافذة
Fit to window if larger,Ajuster à la fenêtre si dépassement,"In Fenster einpassen, falls größer",ملاءمة إلى النافذة
Flash,Flash,Blitz,شارات:
Focal length,,,الطول البؤري
Focal length,,,الطول البؤري
Footer,Pied de page,Fußzeile,هامش سفلي
Forward,,,مرر
Found duplicates:,,,احذف التكرار
Found images:,,,صورة الخلفية:
Frame style:,,,أسلوب حر
Frame color:,,,لون الإطار
GNOME,GNOME,GNOME,جنوم
Games,Jeux,Spiele,ألعاب
General,Général,Allgemein,عامّ
Getting folder listing...,,,تحصيل لائحة المجلدات
Go to last visited folder or catalog,,,اذهب إلى الموقع المزار سابقا
Go to the folder that contains the selected image,,,عنوان آخر دليل استُخدم في حوار إنتقاء الأسماء
Go to the home folder,,,إذهب للصفحة الرئيسية
Go to the next visited location,Va à l’emplacement visité suivant,Zum nächsten besuchten Ort wechseln,اذهب إلى الموقع المزار سابقا
Go to the previous visited location,Va à l’emplacement visité précédent,Zum zuvor besuchten Ort wechseln,اذهب إلى الموقع المزار سابقا
Go to this folder:,Aller dans ce dossier :,Zu folgendem Ordner gehen:,اذهب لمجلد الخط
Go up one level,,,اصعد مستوى واحد
Green,Vert,Grün,أخضر
Header:,,,ترويسات
High,,,عال
Header,En-tête,Kopfzeile,ترويسات
Header/Footer,,,التّرويسة/التذييل
Height:,,,ثمانية
Height:,,,ثمانية
High quality,Haute qualité,Hohe Qualität,جودة الصوت
Holidays,Vacances,Urlaub,العطلة
Home,,,المنزل
Hue - Saturation,,,التدرج-الإشباع
Image Caption...,,,موقع الصورة
Include comment,,,تعليقات الشفرة
Invert aspect ratio,Inverser les proportions,Seitenverhältnis umkehren,نسبة مظهر ثابتة
Icons only,,,أيقونات فقط
Image,Image,Bild,صور
Image Caption,,,موقع الصورة
Image Viewer,Visionneur d’images,Bildbetrachter,عارض الصّور
Image creation date,,,نمط الصور المتحركة
Image comment,,,تعليقات الشفرة
Image creation date,,,نمط الصور المتحركة
Image data,,,بيانات الصّورة
Image dimensions,,,أبعاد البيكسل:
Image preview,,,لمحة صورة
Image type not supported: %s,,,نوع صورة TGA غير مدعوم
Image type:,,,نوع الصورة:
Images,Images,Bilder,صور
Images per page:,Images par page :,Bilder pro Seite:,منطقة خارطة الصورة
Import Photos,,,استورد الصور
Import errors detected,,,لم يُعثر على أية أقراص
Import photos from a digital camera,,,تستورد علامات المواقع من ملف
Important,Important,Wichtig,مهم
In,,,داخل
Inches,,,بوصات
Include filename,,,اسم ملف غير صالح
Index,Index,Index,فهرس
Index Image Style,,,فهرسة الصورة
Information on Channel,,,حقول المعلومات
JPEG Options,,,خيارات PPP
KB,,,ك.بايت
Keep previous zoom,Garder le zoom précédent,Vorherigen Vergrößerungsfaktor behalten,استخدم الخط السابق
Landscape,,,%s، عرضيّ (%s)
Last modified,Dernière modification,Zuletzt geändert,تاريخ التعديل
Last modified date,Date de dernière modification,Letztes Änderungsdatum,تاريخ التعديل
Layout,Agencement,Layout,تخطيط
Layout:,,,تخطيط
Legal,,,قانوني
Letter,,,خطاب
Library not empty,,,الدليل غير فارغ
Low,,,منحفض
Loading image: %s,,,يجري حفظ الصورة %s.
Loading images,Chargement des images,Bilder werden geladen,تحميل التذكيرات
Location,Emplacement,Ort,الموقع
MB,Mio,MB,MBR
Match any selected category,,,اللون المنتقى
Millimeters,,,مليمتر
Modified,Modifié,Geändert,عُدّل:
Modify search criteria,,,تعديل المادة المختارة
Move Catalog to...,,,نقل المراسَل إلى...
Move current catalog to another location,,,انقل اللسان الحالي إلى اليسار
Move current folder,,,عرض المجلد الحالي
Move selected catalog to another location,,,انقل الرسائل المنتقاه إلى مجلد آخر
Move selected folder,,,لقد انتقيت مجلداً
Move selected images to another location,,,انقل الرسائل المنتقاه إلى مجلد آخر
Move the current folder to the Trash,,,انقل المجلد المفتوح للمهملات
Move the selected folder to the Trash,,,انقل المجلد المفتوح للمهملات
Move the selected images to the Trash,,,انقل كل عنصر منتقى إلى المهملات
Move this image to another location,,,انقل ورقة إلى الأساس
Move this image to the Trash,,,انقل هذا المجلد للمهملات
Move to Trash,,,انقل إلى  المهملات
Moving file %ld of %ld,,,حذف العنصر  %dمن %d
Name,Nom,Name,الإسم
New Catalog,Nouveau catalogue,Neuer Katalog,فهرس
New Folder,,,مجلّد جديد
New Image:,,,لا صورة
New Library,Nouvelle bibliothèque,Neue Bibliothek,مكتبة
New Name,Nouveau nom,Neuer Name,لعبة جديدة
New Library,,,مكتبة
New Library...,,,طبقة جديدة...
New Search...,,,بحث...
New Window,,,نافذة جديدة
New names preview:,,,معاينة عن اللعبة
Next,Suivant,Nächstes,التالي
No camera detected,,,لم يُعثر على أية أقراص
No date,Aucune date,Kein Datum,بلا بيانات
No image,,,لا صورة
No images found,,,لم يتم العثور على ملفات
Normal (Deflate),Normale (réduite),Normal (Entpacken),بدون (افتراضي)
None,Sans,Keines,لا شيء
Not enough free space left on disk,,,مساحة غير كافية على القرص.
Number,,,الإسم
Old Image:,,,الصورة:
Old Name,Ancien nom,Alter Name,إسم الحقل
Open,Ouvrir,Öffnen,افتح
Open Images,,,فتح صورة
Open Location,,,افتح الموقع
Open current folder with the Nautilus file manager,,,لا يمكن إنشاء مجلّد بهذا الإسم
Open in New Window,Ouvrir dans une nouvelle fenêtre,In neuem Fenster öffnen,افتح في نافذة جديدة
Open selected images with an application,,,افتح الملفات المنتقات بتطبيق
Open the selected catalog,,,افتح الملاحظة المنتقاة
Open the selected catalog in a new window,,,افتح الرسائل المنتقاه في نافذة جديدة
Open the selected folder,,,افتح المجلد المنتقى
Open the selected folder in a new window,,,افتح علامة الموقع المنتقاة في نافذة جديدة
Open the selected folder with the Nautilus file manager,,,نسخ المجلد المُنتقى إلى داخل مجلد آخر
Open the selected image in a new window,,,افتح الرسائل المنتقاه في نافذة جديدة
Open this image with an application,,,افتح الملفات المنتقات بتطبيق
Open with the File Manager,,,افتح في مدير الملفّات
Optimize,Optimisé,Optimieren,محسن:
Other,Autre,Andere,أخرى
Other...,,,أخرى...
Out,,,خارج
Overwrite the old image,,,نسق التنميق
Overwrite Image,,,نسق التنميق
Overwrite all images,,,نسق التنميق
Overwrite mode:,,,نسق التنميق
PNG Options,,,خيارات PPP
Portrait,,,رسم صورة
Page,,,الصفحة
Page %d of %d,Page %d sur %d,Seite %d von %d,الصّفحة %d من %d
Paper Details,,,احفظ التفاصيل
Party,Fête,Party,أب
Path,,,المسار
Pixels,,,بكسلات
Place,Lieu,Ort,أماكن
Play Animation,,,رسوم متحركة
"Possible values are: 1, 2, 3, 4.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: ascending, descending.",,,رتبهم تصاعدياً او تنازلياً
"Possible values are: forward, backward, random.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: image, data, comment.",,,"القيم الممكنة هي ""merged""، ""separate""، و ""disabled""."
"Possible values are: jpeg, png, tga, tiff.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: manual, auto.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: mm, in.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: none, day, month, now, custom",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: none, deflate, jpeg.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: original, lower, upper.",,,"القيم الممكنة هي ""on""، ""off""، و ""custom""."
"Possible values are: pixels, percentage.",,,"القيم الممكنة هي ""merged""، ""separate""، و ""disabled""."
Postcard,,,بطاقة
Posterize,,,مقاس المؤشر:
Preserve luminosity,,,وحدة الضغط
Previous,Précédent,Vorheriges,سابقا
Print,Imprimer,Drucken,اطبع
Print the current image,,,اطبع الصفحة الحالية
Print...,,,اطبع...
Properties,,,خصائص
Recent applications:,,,التطبيقات الحديثة:
Remove original,,,استعِد الحالة الأصلية
Random,,,عشوائي
Reverse,,,عكس
Reverse Order,Ordre inversé,Reihenfolge umkehren,ترتيب معكوس
Reverse order,Ordre inversé,Reihenfolge umkehren,اقلب الترتيب
Red,Rouge,Rot,أحمر
Redo Search,,,ابحث
Redo the search,,,تكرار التحرير
Reduce Colors,,,اداة اختيار من جديد
Reduce the number of colors,,,اقرأ أسماء الألوان
Reload the current location,,,احذف الموقع الحالي
Remove,,,احذف
Remove from Catalog,,,أزل من القائمة
Remove Script,,,استعِد الحالة الأصلية
Remove current catalog,,,انقل اللسان الحالي إلى اليمين
Remove selected catalog,,,حذف الاختيار
Remove selected category,,,حذف الاختيار
Remove selected images from the catalog,,,احذف العنصر المحدد من شريط الأدوات
Rename,Renommer,Umbenennen,اعادة تسمية
Rename current catalog,,,استبدل المنتقى الحالي
Rename current folder,,,عرض المجلد الحالي
Rename selected catalog,,,أعد تسمية العنصر المنتقى
Rename selected folder,,,أعِد تسمية المجلّد المنتقى
Rename selected images,,,أعد تسمية العنصر المنتقى
Rename this image,,,حذف هذه الصورة
Reset Exif orientation to top-left,,,إتجاه الطبق.
Reset Exif Orientation,,,الإتجاه:
Resize image,,,تغيير حجم الصورة
Restart when finished,,,إعادة العزف إثر الإنتهاء
Reuse this window to view other images,,,ارفع النافذة فوق النوافذ الأخرى
Reverse images order,,,عكس ترتيب الطبقات
Revert to saved image,,,استرجع للمحفوظ
Rotate Images,,,تدوير الصورة
Rotate Images,,,تدوير الصورة
Rotate Right,,,استدر يميناَ
Rotate Left,,,استدر يساراً
Rotate image 90 degrees clockwise,,,مدوّر 90 درجة
Rotate image 90 degrees counter-clockwise,,,دوران بعكس اتّجاه عقارب السّاعة
Rows and columns,,,عمود إمتداد السطر
Sort Images,,,الصّورة الأولى
Sort:,Tri :,Sortieren nach:,رتّب
Save Image,Enregistrer l’image,Bild speichern,حفظ الصورة
Save As...,,,احفظ كـ...
Save current image,,,احفظ الصفحة الحالية
Save only changed fields,Enregistrer uniquement les champs modifiés,Nur veränderte Felder speichern,احفظ التغييرات اليدوية
Saving HTML pages: Images,Enregistrement des pages HTML : images,HTML-Seiten werden gespeichert: Bilder,حفظ الصور
Saving images,Enregistrement des images,Bilder werden gespeichert,حفظ الصور
Saving thumbnails,Enregistrement des vignettes,Miniatur-Vorschaubilder werden gespeichert,لا أظافر إبهام
Scale Image,,,وزن الصورة
Scale Images,,,وزن الصورة
Scale Images...,,,وزن الصورة...
Scale to this size,,,حجم نص أصغر
Science,Science,Wissenschaftlich,صمت
Screenshots,Captures d’écran,Bildschirmfotos,Screenshot.png
Script,Script,Skript,رتّب
Script Progress,,,نتائج البحث
Search,Rechercher,Suchen,ابحث
Search Progress,,,نتائج البحث
Search Result,Résultat de la recherche,Suchergebnis,نتائج البحث
Search for Duplicates,,,ابحث عن ملفات
Search for Duplicates...,,,ابحث عن الملفات...
Searching in:,,,يجري البحث
Select Album Theme,,,تحديد ثيمة
Select a camera model,,,اختر منطقة زمنيّة
Select a color,Choisir une couleur,Farbe auswählen,تحديد لون
Select a font,Choisir une police,Schrift auswählen,انتقي خط
Select all images,,,اختر كل الملفات
Set Image as Wallpaper,,,استخدم كخلفية
Set image to actual size,,,إعداد حجم رقعة الرسم
Set the image as desktop background (centered),,,اعرض هذه الصورة كخلفيّة في المُرحِّب.
Set the image as desktop background (stretched),,,اعرض هذه الصورة كخلفيّة في المُرحِّب.
Set the image as desktop background (tiled),,,إن كانت هذه العلامة تؤثر في الرسم النقطي للواجهة الخلفية
Set to Current,Sélectionner celui en cours,Auf momentan geöffneten setzen,اضبط للصفحة الحالية
Show:,,,أظهر:
Shadow in,,,ظل
Shadow only,Ombre uniquement,Nur Schatten,لون الظل
Shadow out,,,نوع الظل
Short Name,,,الصّورة الأولى
Show Hidden Files,,,اظهر الملفات المخفية
Show hidden files and folders,,,أظهر الملفّات والمجلّدات المخفية
Show information about gThumb,,,أظهر معلومات حول إيفُليوشن
Show/Hide,,,اظهر المخفي
Shutter speed,,,سرعة المصراع
Simple,Simple,Einfach,عينة
Simple with shadow,Simple avec ombrage,"Einfach, mit Schattierung",كرة بسيطة بظل
Size,Taille,Größe,الحجم:
Skip,,,الغيت
Slide,Diapositive,Dia,مزلق
Slideshow,,,عرض شرائح
Sort:,,,رتّب
Sort,,,رتّب
Sort images by Exif DateTime tag,,,رتّب المُطابقات حسب الإسم
Sort images by comment,,,رتّب المُطابقات حسب الإسم
Sort images by file modification time,,,رتّب قائمة الملفات بحسب تاريخ التعديل
Sort images by file size,,,رتّب قائمة الملفات بحسب حجمها
Sort images by name,,,رتّب المُطابقات حسب الإسم
Sort images by path,,,رتّب المُطابقات حسب الإسم
Sort images manually,,,أدخل يدويا
Specify a location to visit,,,حدد موقعا لفتحه
Square,Carré,Quadrat,مربع
Style,,,أسلوب
Start at:,Commencer à :,Beginnen in:,تاريخ البدء:
Start in fullscreen mode,Démarre en mode plein écran,Im Vollbildmodus starten,اقفل في نمط ملء الشاشة
Start or stop current animation,,,بدء او ايقاف المجموعة المرئية
Step Animation,,,أوقف التحريك
Stop,,,توقّف
Stop loading current location,,,أوقف العملية الحالية
Stretched,,,مدّد
Style Preview,,,معاينات أضغر
System settings,,,إعدادات النظام
TGA Options,,,خيارات GPRS
TIFF Options,,,دالّات TIFF
TGA,,,خ
Tabloid,,,الصحيفة الشعبية
Temporary,Temporaire,Temporär,حجم مؤقت
Text below icons,,,نص تحت الأيقونة
Text beside icons,,,نص بجانب الأيقونة
Text contains,,,يحتوي
Text only,,,نص فقط
Thumbnail size:,,,مُسْتعْرضة
The following date:,La date suivante :,Folgendes Datum:,الآتي:
"The category ""%s"" is already present. Please use a different name.",,,"الإسم ""%s"" مستخدم في هذا المجلد سابقا. فضلا استخدم اسما آخر."
"The current image has been modified, do you want to save it?",,,المحفوظة موجودة. هل تريد الكتابة فوقها؟
The destination folder does not exist. Do you want to create it?,,,"المجلّد المرسل اليه ""%s"" غير موجود.

 هل تريد انشاءه؟"
The following date,La date suivante,Folgendes Datum,الآتي:
The images cannot be moved to the Trash. Do you want to delete them permanently?,,,"لا يمكن نقل الملف إلى المهملات،
أتريد حذفه للأبد؟"
"The name ""%s"" is already used in this folder. Please use a different name.",,,"الإسم ""%s"" مستخدم في هذا المجلد سابقا. فضلا استخدم اسما آخر."
"The name ""%s"" is already used. Please use a different name.",,,"الإسم ""%s"" مستخدم في هذا المجلد سابقا. فضلا استخدم اسما آخر."
"The name ""%s"" is not valid because it contains the character "","". Please use a different name.",,,"الإسم ""%s"" غير صالح لاحتوائه الرمز ""/"". الرجاء استخدام إسم آخر."
"The name ""%s"" is not valid because it contains the character ""/"". Please use a different name.",,,"الإسم ""%s"" غير صالح لاحتوائه الرمز ""/"". الرجاء استخدام إسم آخر."
"The selected catalog will be removed, are you sure?",,,سينقل العنصر المنتقى إذا اخترت أمر اللصق
"The selected folder will be moved to the Trash, are you sure?",,,لا يمكن نقل الملف المنتقى إلى المهملات.
"The selected images will be moved to the Trash, are you sure?",,,لا يمكن نقل الملف المنتقى إلى المهملات.
"The selected library will be removed, are you sure?",,,سيقطع اتصال المستخدم عن بعد من '%s'. أمتأكّد؟
The specified catalog does not exist.,,,الملف غير موجود.
