"form", "1 استمارة ، 2 استمارة ، 3 شكل ، 4 شكل","1- وثيقةٌ بنيويةٌ ذات فراغات مخصّصة لإدخال المعلومات، وغالباً ما تحتوي أيضاً على رِمَازٍ code خاص. 2- في بعض التطبيقات (خاصةً قواعد المعطيات): نافذةٌ بنيوية، أو صندوقٌ، أو أيُّ عنصرِ عرضٍ مكتفٍ بذاته، ذو مناطق معرَّفة سلفاً لإدخال المعلومات وتغييرها. وهو 'مرشحٌ filter' مرئيٌ للمعطيات التحتية التي يمثّلها، ويوفِّر عموماً مزايا تنظيم أفضل للمعطيات وسهولة أكبر في الإظهار. 3- في الوسائط الضوئية: مَصَاغَةُ format تخزينِ معطياتٍ تُستعمَل في تقانة الأقراص المتراصة. 4- في البرمجة: لغةٌ مترفِّعة metalanguage (مثل نموذج Backus-Naur) تُستعمل لوصف التراكيب النحوية للّغة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3012, 4, 12
"form feed", "قفز صفحة","مختصره: FF. أمرُ طباعةٍ يأمر الطابعةَ لتتحرّك إلى بداية الصفحة التالية. قيمتُه العشرية في ASCII هي 12 (وفي النظام الست عشري 0C). ولما كان هدفُه بدءَ الطباعة على صفحة جديدة، فإنه يُعرَف أيضاً بمحرف 'لفظ الصفحة page-eject'.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3013, 4, 12
"freeze-frame video", "[عرض] فيديو ذو صورة مجمّدة","فيديو لا تتغيّر الصورةُ فيه إلا مرةً كلَّ بضع ثوان.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3014, 4, 12
"friction feed", "تلقيم بالاحتكاك","وسيلةٌ لتحريك الورقة عبر طابعة تُحصَر فيها الورقةُ إما بين أسطوانات السند وبكرات الضغط، أو (في الطابعات التي لا تحوي أسطوانة سند) بين مجموعتين من البكرات. يتوفّر التلقيمُ بالاحتكاك في معظم الطابعات، وذلك لاستعماله مع الورق الذي لا يحوي ثقوبَ تلقيمٍ بالأسنان. وفي الطابعات التي فيها تلقيمٌ بالجر وتلقيمٌ بالاحتكاك، يجب تركُ آلية التلقيم بالاحتكاك دون تعشيق عند استعمال الجرّ، لتجنّب الإجهاد غير اللازم على ناقل حركة الجر.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3015, 4, 12
"front panel", "لوحة أمامية","واجهةُ علبةِ الحاسوب التي تمكِّن المشغِّلَ من الوصول إلى مقابض التحكّم، والبدّالات، والأنوار.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3016, 4, 12
"full-motion video", "[عرض] فيديو بالحركة الطبيعية","فيديو رقمي يُظهر 30 إطاراً frames في الثانية fps.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3017, 4, 12
"full-motion video adapter", "موائمة فيديوية بالحركة الطبيعية","بطاقةُ توسيعٍ حاسوبية تستطيع تحويلَ إشارة فيديو للحركة الطبيعية من التجهيزات (مثل مسجّل كاست الفيديو)، إلى مَصَاغَةٍ format رقمية يمكِن للحاسوب استعمالُها مثل AVI، MPEG، أو حركة JPEG.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3018, 4, 12
"full-page display", "مظهار صفحة كاملة","مختصره: FPD. مظهارٌ فيديويّ بحجمٍ ومَيْزٍ resolution كافيَيْن لعرض صورةٍ بقياس 81/2×11 إنش على الأقل. يفيد مثل هذا المظهار في تطبيقات النشر المكتبية.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3019, 4, 12
"fully formed character", "محرف تام الشكل","محرفٌ مُشَكَّلٌ بضرب شريط محبّر، بحرفٍ مطبعي مسبوك على طريقة الآلة الكاتبة. تَستعمِلُ الطابعاتُ الطرْقِية التي تُنتِج محارفَ تامة الشكل، أحرفاً مرتبطةً بدواليب، أو كرات، أو كُشْتِبانات، أو عصابات، أو سلاسل، بدلاً من الأسلاك المصفوفية-النقطية.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3020, 4, 12
"fuzzy logic", "منطق ترجيحي","أحدُ أشكال المنطق المستعمَل في بعض النظم الخبيرة وتطبيقات الذكاء الصنعي الأخرى، حيث يمكِن للمتغيِّرات أن تأخذَ درجات من الصحة أو عدم الصحة الممثَّلة بمجال من القيم بين 1 (صواب) و0 (خطأ). في المنطق الترجيحي، يمكِن التعبير عن ناتج عمليةٍ باعتباره احتمالاً بدلاً من اليقين. فمثلاً، يمكن للناتج أن يكون على الأرجح صحيحاً، ويجوز أن يكون صحيحاً، ويجوز أن يكون خطأ، أو أن يكون على الأرجح خطأ.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3021, 4, 12
"gas-discharge display", "مظهارٌ بالتفريغ في الغاز","نوعٌ من المظاهير (ذات اللوحة المسطّحة)، يُستعمَلُ في بعض الحواسيب الحمولة، يحوي غازَ النيون بين مجموعتي مسارٍ electrodes أفقية وشاقولية. وعندما يُشحَن مسرى كهربائي من كلِّ مجموعة، يَتوهَّج غازُ النيون (كما في مصباح النيون) في مكان تقاطع الاثنين، دالاًّ على البكسل.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3022, 4, 12
"gender changer", "مبدّل نوع الموصل","تجهيزةٌ لضمّ مربطَيْن من نفس النوع؛ ذكر (يحويان مغارز) أو أنثى (يحويان مقابس).", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3023, 4, 12
"glare filter", "مانعة وهج","قناعٌ شفّافٌ يوضَع على شاشة مرقاب فيديوي لخفض أو إزالة الضوء المنعكس على سطح زجاجه.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3024, 4, 12
"graphics printer", "طابعة بيانية","طابعةٌ (كالطابعة الليزرية، أو الطابعة النافثة للحبر، أو الطابعة الطرْقية المصفوفية النقطية) تستطيع إنتاجَ بيانيّات مشكَّلة بكسلاً بكسلاً، لا محارفَ نصية فحسب. إن معظمَ الطابعات المستعملة الآن مع الحواسيب الشخصية هي طابعاتٌ بيانية، والاستثناء هو الطابعات ذات الكُريّة المحرفية.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3025, 4, 12
"floppy disk", "قرص مرن","قطعةٌ مستديرةٌ من فلم بلاستيكي مرن، مطليّ بجزيئات أكسيد الحديدي التي تستطيع حفْظَ حقلٍ مغنطيسي. عندما توضع داخلَ مِسْوَقِ أقراص disk drive، يَدور القرص المرن ليضعَ المناطقَ المختلفة (أو القطاعات)، لسطح القرص تحت رأس القراءة/الكتابة للمِسْوَق، الذي يستطيع اكتشاف وتبديل اتجاه الحقول المغنطيسية للجزيئات بهدف تمثيل الوحدان والأصفار الاثنانية. يُوضَع القرصُ المرن ذو القطر 5.25 إنش في غلاف بلاستيكي مرن، يحوي في مركزه ثقباً واسعاً، ينطبق حول محور الدوران في مِسوَق القرص؛ يستطيع مثل هذا القرص أن يحفظ من بضع مئات الآلاف إلى أكثر من مليون بايت من المعطيات. والقرص ذو 3.5 إنش الموضوع في بلاستيك قاسٍ يسمّى أيضاً قرصاً مرناً، أو قرصاً مرناً صغرياً. إضافة إلى ذلك، فإن الأقراص المرنة 8 إنش كانتْ شائعةَ الاستعمال في حواسيب DEC وأنظمة الحواسيب الصغيرة الأخرى.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3026, 4, 12
"floppy disk drive", "مِسْوَق قرص مرن","تجهيزةٌ كهرميكانيكية تقوم بقراءة وكتابة المعطيات على أقراص مرنة أو أقراص مرنة صغرية.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3027, 4, 12
"floptical", "مغنطيسي-ضوئي","استعمالُ جَمِيعَةٍ من التقانة المغنطيسية والضوئية لإحراز كثافة معطيات عالية جداً على أقراص خاصة 3.5 إنش. تُكتب المعطياتُ على القرص، وتُقرأ منه مغنطيسياً، ولكن يوضع رأسُ القراءة/الكتابة ضوئياً بواسطة الليزر والأخاديد على القرص. ابتُكِر المصطلحُ وسجِّل كعلامة تجارية من قبل Insite Peripherals.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3028, 4, 12
"focus", "يُبَئِّر","في شاشات التلفاز والمظاهير بالمسح التسامتي: يجعل حزمةَ الإلكترونات تتجمّع في نقطة واحدة من سطح الشاشة الداخلي.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3029, 4, 12
"folio", "رَقْمُ الصفحة ؛ رَقْمُ الورقة","رَقْمُ صفحةٍ مطبوعٌ.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3030, 4, 12
"graphics tablet", "لويحة بيانية","تجهيزةٌ تُستعمَلُ لإدخال معلوماتٍ بيانية (عبر الموقع)، في التطبيقات الهندسية، والتصميمية، والتوضيحية. تزوَّد لوحةٌ بلاستيكيةٌ مستطيلةُ الشكل ومسطّحة بتجهيزة تأشير (أو قلم يسمّى أيضاً قلم التأشير) وبدارات إلكترونية للتحسّس تَنقُلُ موقعَ تجهيزة التأشير (أو قلم التأشير) إلى الحاسوب، الذي بدوره يترجم هذه المعطيات إلى موقعٍ للمنْزلِق على الشاشة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3031, 4, 12
"graphics terminal", "مطراف بياني","مطرافٌ يستطيع إظهارَ بيانيات ونصوص. تفسِّر مثل هذه المطاريفُ عادةً أوامرَ التحكّم البيانية بدلاً من استقبال دفْقٍ من البكسلات المعالَجةِ سابقاً.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3032, 4, 12
"guru", "فِطَحْل","خبيرٌ تقنيٌّ جاهزٌ للمساعدة على حلِّ المشكلات والإجابة عن الأسئلة بطريقة واضحة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3033, 4, 12
"halftone", "نصف درجة [لونية]","ناتجٌ مطبوعٌ لصورةٍ (أو رسْمٍ توضيحي) باستعمال بقعٍ تفصلها مسافاتٌ متساوية، وذات أقطار متفاوتة لإنتاج ما يشبه الظلال الرمادية. وكلما كان الظلُّ أشدَّ قتامةً في نقطةٍ معيّنة من الصورة، كانت البقعةُ المقابلةُ في نصف الدرجة أوسع. في النشر التقليدي: تُنشَأ نصفُ الدرجة بأخْذ صورةٍ من خلال شاشة، يُحدَّد تَردّدُها بعدد الأسطر بالإنش. وفي النشر المكتبي: تُمثَّلُ بقعةُ نصفِ الدرجة بمنطقةٍ تحوي عدداً من البقع المطبوعة بطابعة ليزرية أو بمنضّدِ صورةٍ رقْمي؛ يُقاس تردّدُ الشاشة بعدد البقع في الإنش. وكلما كان المَيْزُ resolution أعلى على الطابعة، كان عددُ النقط في البقعة من أجل تردّد شاشة معيّن أكبرَ، وهذا ما يجعل البقعَ أنعم، ومستويات اللون الرمادي الممكنة أكبر عدداً.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3034, 4, 12
"hammer", "مِطرقة","جزءُ الطابعة الطرْقية الذي يَضربُ أو يَدفعُ مكوّناً آخر ليضربَ الشريطَ لطباعة محرفٍ على الورقة. في الطابعة المصفوفية النقطية: المغارزُ (أو الأسلاك) هي المطارق، وفي الطابعة ذات الكُريّةِ المحرفية: تَضربُ المطرقةُ الكريّةَ المحرفية.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3035, 4, 12
"handheld scanner", "ماسحة محمولة [باليد]","نوعٌ من الماسحات يُمرِّر مستخدِمُه رأسَ المسح (المحتوى داخل وحدة محمولة) على الوسيطةِ المرادِ مسْحُها (مثل صفحة ورق).", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3036, 4, 12
"handwriting recognition", "1 تعرُّف خطّ اليد ؛ 2 تعرُّف خطّ اليد","1- قدرةُ الحاسوب على تعيين هُوية مستخدِمٍ بتمييز سمات خطّ اليد، وخصوصاً التوقيع. 2- قدرةُ الحاسوب على ترجمة نصٍّ مكتوب بخط اليد إلى معطيات محرفية للدخل. لاتزال هذه التقانةُ في طَور التطوّر، وتتطلّب معظمُ برامج تعرّف خط اليد من المستخدِمين، رسمَ الأحرف والكلمات بطريقة متساوقة وواضحة جداً لتعملَ على وجهٍ ملائم. وتَحثُّ أنظمةُ PDA (التي تحتوي على لوحات مفاتيح صغيرة جداً لإدخال المعطيات) على تطوير برامج تعرّف خط اليد، وكذلك تحثّ عليه البرمجياتُ المصمَّمةُ للأسواق الآسيوية التي لها لغاتٌ كثيرة المحارف تجعل لوحات المفاتيح طريقةً مرهقةً لإدخال النص.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3037, 4, 12
"hard copy", "نسخة مطبوعة","خرْجٌ مطبوعٌ على الورق، أو فِلْم، أو وسيطة دائمة أخرى. أما المعلوماتُ المخزَّنةُ على قرص أو شريط، أو المُظهرةُ على شاشة، فهي نسخةٌ برمجية soft copy.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3038, 4, 12
"hardware monitor", "مرقابٌ عتاديّ","دارةٌ منفصلةٌ (من مستوى بطاقة إلكترونية) تُستعمل لمراقبة أداء نظام عتادي/برمجي. يستطيع المرقابُ العتاديُّ كشْفَ سبب خطأٍ مُهلِكٍ (مثل انهيار النظام)، في حين لا يستطيع المرقابُ البرمجيُّ أو المنقِّح كشف ذلك.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3039, 4, 12
"heuristic", "كسبية","خوارزميّةٌ (أو نهجٌ) تقود إلى حلٍّ صحيح لمهمة برمجية، بوسائل غير دقيقة أو ذاتية التعلّم. إحدى خوارزميات البرمجة هي أولاً تطويرُ كسبيةٍ ثمّ تحسينها. أصْلُ هذا المصطلح يونانيّ ويُكتب heuriskein ('لاكتشاف، لإيجاد') وله صلة بـ 'Eureka' (وتعني 'وجدتُها').", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3040, 4, 12
"Hollerith tabulating/recording machine", "آلة Hollerith للجدولة والتسجيل","آلةٌ كهرميكانيكيةٌ اخترعها Herman Hollerith في أواخر العقد الأول من القرن التاسع عشر لمعالجة المعطيات المعطاة على شكل ثقوب في مواضع محددة سلفاً على بطاقات. تُغلِق التماساتُ (من خلال الثقوب) الداراتِ الكهربائية، لتسمح للإشارات بالمرور إلى تجهيزات تعداد وجدولة. أسهمتْ هذه الآلةُ بتقليص الزمن المطلوب لإنجاز الإحصائية الرسمية لسكان الولايات المتحدة لعام 1890 إلى الثلث. صَنَّعتْ مثل هذه الآلات في بدايات القرن العشرين شركةُ Hollerith لآلات الجدولة، التي أصبحتْ في آخر الأمر شركةَ الآلات التجارية العالمية IBM.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3041, 4, 12
"Home key", "مفتاح 'الموطن'","مفتاحٌ متوفرٌ في معظم لوحات المفاتيح، وظيفتُه (عادةً) إرسال المنْزلِق إلى بعض أنواع مواقع 'الموطن' في تطبيقٍ ما.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3042, 4, 12
"host adapter", "موائمة [الربط بـ] المضيف","تجهيزةٌ لربطِ طرفيّةٍ بالحاسوب الرئيسي، تَكون عادةً على شكل بطاقةِ توسيع.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3043, 4, 12
"hot docking", "إحضان على الساخن","إجرائيةُ ربطِ حاسوبٍ حمول بمحطة إحضان أثناء عمل الحاسوب، مع تفعيلٍ آلي للإظهار الفيديوي لمحطة الإحضان، ولوظائف أخرى.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3044, 4, 12
"hot spot", "بقعة ساخنة","موقعٌ في مؤشر الفأرة (مثل موقع رأس سهم أو تقاطع الخطوط في إشارة الضرب) يُحدِّد الموضعَ الدقيقَ الذي سيتأثر بعمل الفأرة (ضغط زرّ مثلاً).", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3045, 4, 12
"HPPCL", "لغة التحكم في طابعات Hewlett-Packard","مختصر: Hewlett-Packard Printer Control Language. انظر: PCL.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3046, 4, 12
"I2O", "دخل/خرج ذكيّان","مختصر: Intelligent Input/Output. توصيفٌ لبنيان سوّاقِ تجهيزةِ دخل/خرج. هذا البنيانُ مستقلٌ عن التجهيزة المتحكَّم فيها وعن نظام تشغيل الحاسوب المُضيف.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3047, 4, 12
"imagesetter", "منضِّد صورة","تجهيزةُ تنضيدٍ تستطيع نقْلَ نصٍّ جاهزٍ للتصوير وعملٍ فنيّ، من ملفاتٍ حاسوبية مباشرةً إلى الورق أو الفلم. تَطبع منضداتُ الصورة بِمَيْزٍ resolution عالٍ (أكثر من 1000 نقطة بالإنش) وهي متوافقةٌ عادةً مع PostScript.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3048, 4, 12
"impact printer", "طابعةٌ طَرْقية","طابعةٌ (مثل الطابعة ذات المغارز السلكية والمصفوفية النقطية، أو الطابعة ذات الكُريّة المحرفية) تقود ميكانيكياً شريطاً محبّراً مقابل الورقة لرسم العلامات.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3049, 4, 12
"index hole", "ثقب الدليل","الثقبُ الدائريُّ الصغيرُ قرب فتحة محور الدوران الدائري الواسعة في مركز قرص مرن قياس 5.25 إنش. يُعلِّم ثقبُ الدليلِ موضعَ قطاع المعطيات الأول، ليُمكِّنَ الحاسوبَ من مزامنةِ عمليات القراءة/الكتابة مع دوران القرص.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3050, 4, 12
"index mark", "1 علامة الدليل ؛ 2 علامة الدليل","1- إشارةُ مشيرٍ مغنطيسيّ موضّعةٌ على قرص مقطَّعٍ برمجياً أثناء الإصاغة formatting بغية تعليم البداية المنطقية لكلّ مسْلك. 2- محدِّدُ معلوماتٍ مرئيٌّ (مثل الخط المستقيم) في بطاقةٍ صِغْرية microfiche.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3051, 4, 12
"infer", "يَستدلّ","يَصِلُ إلى نتيجةٍ اعتماداً على معلومات معيّنة، إما بتطبيق قواعد المنطق الصوري أو بتعميم مجموعة ملاحظات. مثال ذلك: انطلاقاً من حقيقة أن للطيور ريشاً، وأنّ الكناريَّ نوعٌ من الطيور، يُستدَلُّ على أنّ للكناري ريشاً.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3052, 4, 12
"inference engine", "مُحرِّكُ استدلال","الجزءُ الخاصُّ بالمعالجة في نظامٍ خبير. يطابِقُ المحرِّكُ قضايا الدخل على الحقائق والقواعد الموجودة في قاعدة المعرفة ليقود إلى نتيجةٍ يستطيع النظامُ الخبير استعمالَها والعملَ بها.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3053, 4, 12
"inference programming", "برمجةٌ استدلالية","طريقةُ برمجةٍ (كما في Prolog) تعطي فيها البرامجُ النتائجَ اعتماداً على الاستدلال المنطقي انطلاقاً من مجموعة حقائق وقواعد.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3054, 4, 12
"infrared port", "مَنفَذُ أشعة تحت الحمراء","مَنفَذٌ ضوئيٌّ في حاسوبٍ للتواجه مع تجهيزةٍ تعمل بالأشعة تحت الحمراء. يَتحقّقُ الاتصالُ بدون وصلٍ ماديّ بالكِبال. حالياً، يجب ألا تبتعد التجهيزاتُ بعضُها عن بعض أكثر من بضعة أقدام، وأن تَكونَ المنافذُ متراصفةً بعضها مع بعض لكي يَحدثَ الاتصال. يمكِن أن تتوفَّر المنافذُ بالأشعة تحت الحمراء على بعض الحواسيب الحمولة والخفيفة والطابعات.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3055, 4, 12
"ink cartridge", "حافظة الحبر","نَسِيقَةٌ module قابلةٌ للاستهلاك تحوي حبراً، وتُستعمَلُ عادةً في الطابعة النافثة للحبر.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3056, 4, 12
"ink-jet printer", "طابعة نافثة للحبر","طابعةٌ لا طَرْقيةٌ يُهَزُّ فيها الحبرُ السائلُ (أو يُسخَّن) ليصبحَ ضباباً ويرذَّذ من ثقوبٍ صغيرة جداً في رأس الطباعة لرسم المحارف أو البيانيات على الورقة. تُنافِسُ الطابعاتُ النافثةُ للحبر بعضَ الطابعات الليزرية في السعر وجودة الطباعة، إن لم يكن في السرعة. ومع ذلك، يُنتِجُ الحبرُ (الذي يُفترض فيه أن يَكونَ عاليَ القابليةِ للحلّ بغية تجنّب انسداد الفوهات في رأس الطباعة) خرجاً مشوّشَ المنظر على بعض أنواع الورق، ويُلوِّثُ إذا لُمِسَ (أو رُطِّب) بعد مدة قصيرة من الطباعة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3057, 4, 12
"input device", "تجهيزة دخل","تجهيزةٌ طرَفيةٌ هدفُها السماحُ للمستخدِم بأن تعطيَ دخلاً لنظامٍ حاسوبي. من أمثلة تجهيزات الدخل: لوحات المفاتيح، والفأرة، وعصا القيادة joystick، وأقلام التأشير.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3058, 4, 12
"input/output device", "تجهيزة دخل/خرج","قطعةٌ عتاديةٌ يمكِن استعمالُها من أجل إرسال معطياتٍ للحاسوب واستقبالِها منه، تبعاً للحالة الراهنة. يُعدّ مِسْوَقُ القرصِ disk rive مثالاً لتجهيزة دخل/خرج. لا يمكِن استعمالُ بعض التجهيزات (مثل لوحة المفاتيح أو الفأرة) إلا من أجل الدخل، (تسمى أيضاً تجهيزات دخل). وهناك تجهيزات أخرى (مثل الطابعات)، لا يمكِن استعمالُها إلا للخرج (تُسمى أيضاً تجهيزات خرج). تتطلّب معظمُ التجهيزات إرساءَ مَسَاقَاتٍ routines برمجيةٍ (تُسمّى سوّاقات التجهيزات) تُمكِّن الحاسوبَ من تبادل المعطيات معها.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3059, 4, 12
"Insert key", "مفتاح إدراج","مفتاحٌ على لوحة المفاتيح، مدوّنٌ عليه 'Insert' أو 'Ins'، وظيفتُه المعتادة هي وضعُ برنامج تحريرٍ بين نمط الإدراج ونمط الإحلال overwrite بالتناوب، ويمكنُه أداءُ وظائفَ مختلفة في تطبيقات مختلفة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3060, 4, 12
"intelligence", "1 ذكاء ؛ 2 ذكاء ؛ 3 ذكاء","1- قدرةُ العتاديات على معالجة المعلومات. فإذا انتفتْ صفةُ الذكاء عن تجهيزة قلنا إنها لاذكية dumb. مثلاً، يستطيع مطرافٌ لاذكيٌّ موصولٌ بحاسوب، استقبالَ الدخل وإظهارَ الخرج، ولكنه لا يستطيع معالجةَ المعلومات معالجةً مستقلة. 2- قدرةُ برنامجٍ على مراقبة بيئته، واستهلال الأفعال المناسبة لإنجاز الحالة المرغوب فيها. مثلاً، يمكِن لبرنامجٍ يَنتظر قراءةَ المعطيات من القرص أن يَنتقلَ إلى مهمةٍ أخرى في غضون ذلك. 3- قدرةُ برنامجٍ على محاكاة التفكير الإنساني.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3061, 4, 12
"intelligent", "ذكيّ","صفةٌ لتجهيزةٍ يتحكَّم فيها كلياً أو جزئياً معالجٌ (واحد أو أكثر) مكامَلٌ مع التجهيزة.", https://scs.org.sy/scs/qamous/search?q=scs/qamous/showterm/3062, 4, 12
