
Add new smvector,Ajoute un nouveau vecteur,Neuen SMVektor hinzufügen,إضافة متجه sm جديد
Add new vector,Ajoute un nouveau vecteur,Neuen Vektor hinzufügen,إضافة متجه جديد
Add this image,Ajouter cette image,Dieses Bild hinzufügen,أضِف هذه الصورة
Adding blinds,Ajoute « stores sur la fenêtre »,Jalousie wird erzeugt,إضافة ستائر
Adding checkerboard,,,إضافة لوحة شطرنج
Addition,Addition,Addieren,إضافة
Adds a shadow effect to each brush stroke,Ajoute un effet d’ombre portée à chaque trait de brosse,Fügt einen Schatteneffekt zu jedem Pinselstrich hinzu,إضافة تأثير ظل إلى كل ضربة فرشاة
Adds random noise to the color,Ajoute une perturbation aléatoire à la couleur,Fügt der Farbe ein zufälliges Rauschen hinzu,إضافة ضجيج عشوائي إلى اللون
Adjust how much the hue should be changed randomly,Ajuste l’influence du hasard sur la teinte,"Einstellen, wie sehr der Farbton zufällig geändert wird",ضبط عدد مرات تغيير التدرج عشوائيًا
Adjust how much the saturation should be changed randomly,Ajuste l’influence du hasard sur la saturation,"Einstellen, wie sehr die Sättigung zufällig geändert wird",ضبط عدد مرات تغيير الإشباع عشوائيًا
Adjust page size and orientation for printing,Ajuste la taille et l’orientation des pages en vue de l’impression,Seitengröße und Ausrichtung für den Druck anpassen,ضبط حجم الصفحة والاتجاه
Adjust the flare intensity,Ajuste l’intensité de l’éblouissement,Flackerintensität anpassen,تعديل شدة الوهج
Adjust the luminosity threshold,Ajuste le seuil de luminosité,Leuchtstärke-Schwellwert anpassen,تعديل عتبة الإضاءة
Adjust the number of spikes,Ajuste le nombre de pointes,Anzahl an Strahlen anpassen,ضبط عدد المسامير
Adjust the opacity of the spikes,Ajuste l’opacité des pointes,Die Deckkraft der Strahlen anpassen,ضبط تعتيم المسامير
Adjust the preview's brightness,Ajuste la luminosité de l’aperçu,Helligkeit der Vorschau einstellen,ضبط سطوع المعاينة
Adjust the spike angle (-1 causes a random angle to be chosen),Ajuste l’angle des pointes (-1 signifie qu’un angle aléatoire est choisi),Winkel der Strahlen anpassen (-1 bedeutet einen zufällig gewählten Winkel),ضبط انحراف المسامير (-1 تؤدي إلى اختيار زاوية انحراف عشوائية)
Adjust the spike density,Ajuste la densité des pointes,Die Strahlendichte anpassen,تعديل كثافة المسامير
Adjust the spike length,Ajuste la longueur des pointes,,ضبط طول المسماؤ
Advanced,,,متقدم
Advanced Filter Pack Options,,,خيارات حزمة التصفية المتقدمة
Advanced Options,Options avancées,Erweiterte Einstellungen,خيارات متقدمة
Affected Range,,,المجال المتأثر
"After the delay, drag your mouse to select the region for the screenshot.","Après le délai, déplacez votre souris pour sélectionner la région à capturer.",,بعد التأخير، اسحب الفأرة لاختيار المنطقة التي تريد التقاط صورتها.
"After the delay, the screenshot is taken.","Après le délai, la capture est faite.",,بعد التأخير، ستلتقط الصورة.
"Aggressive RLE
(not supported by SGI)",,,"RLE عدواني
(غير مدعوم من قبل SGI)"
Alternate,Morceaux alternés,Abwechselnd,تبديل
Alternate tiles,Carreaux alternés,Abwechselnde Kacheln,تبديل البلاطات
Alias Pix image,Image Alias Pix,Alias-Pix-Bild,صورة مسننة البكسلات
Align Threshold:,Seuil d’alignement :,,العتبة:
Align Visible Layers...,Aligner les calques visibles…,Sichtbare Ebenen ausrichten …,حاذِ الطبقات المرئية...
Align Visible Layers,Aligner les calques visibles,Sichtbare Ebenen ausrichten,حاذِ الطبقات المرئية
Align all visible layers of the image,Aligner tous les calques visibles de l’image,Alle sichtbaren Ebenen ausrichten,حاذِ كل طبقات الصورة المرئية
All JNG,Tout JNG,Alle JNG,كل الـ JNG
All PNG,Tout PNG,Alle PNG,كل الـ PNG
All Values are Fractions of the Strip Height,Toutes les valeurs sont des fractions de la hauteur du film,Alle Werte sind relativ zur Höhe des Streifens,كل القيم هي كسور لارتفاع الشريط
All black,Tout noir,Alles Schwarz,الكل أسود
All gray,Tout gris,Alles Grau,الكل رمادي
All white,Tout blanc,Alles Weiß,الكل أبيض
Alpha,Alpha,Alpha,ألفا
Alpha channel will be ignored.,La canal alpha sera ignoré.,Alphakanal wird ignoriert.,سيتم تجاهل قناة ألفا.
Ambient:,Ambiant :,,المحيط:
Amount of original color to show where no direct light falls,Intensité de la couleur originelle lorsque non éclairée,,كمية الألوان الأصلية لإظهار أماكن عدم وجود الإسقاطات الضوئية المباشرة
Amount:,Quantité :,Menge:,كمية:
"An error occurred while creating the PDF file:
%s
Make sure you entered a valid filename and that the selected location isn't read only!","Une erreur s’est produite lors de la création du fichier PDF :
%s
Vérifiez que le nom de fichier saisi est valide et que l’emplacement choisi n’est pas en lecture seule !","Ein Fehler trat beim Erstellen der PDF-Datei auf:
%s
Stellen Sie sicher, dass der Dateiname gültig ist und für den gewählten Ort Schreibrechte vorhanden sind!","حدث خطأ أثناء إنشاء ملف PDF:
%s
تأكد من إدخال اسم ملف سليم وأن مكان الحفظ ليس للقراءة فقط."
An error occurred while trying to print:,Une erreur est survenue en essayant d’imprimer :,Beim Versuch zu Drucken ist ein Fehler aufgetreten:,حدث خطأ عند محاولة الطباعة:
Analyze the set of colors in the image,,,تحليل مجموعة الألوان في الصورة
Angle offset:,Décalage de l’angle :,Winkelversatz:,إزاحة الزاوية:
Angle span:,Intervalle d’angles :,Winkelgröße:,اتساع الزاوية:
Angle:,Angle :,Winkel:,"hg.h,dm:"
Angular gradient:,Dégradé angulaire :,Winkeliger Farbverlauf:,التدرج ذو الزوايا:
Angular size gradient:,Dégradé de taille angulaire :,Umfangs-Farbverlauf:,تدرج الحجم ذي الزوايا:
Animated GIF Options,,,خيارات GIF المتحركة
Animated MNG Options,Options d’animation MNG,Optionen für animierte MNGs,خيارات MNG المتحركة
Animation Playback:,,Animation abspielen:,إعادة تشغيل الصور المتحركة:
Antialiasing,Lissage,Kantenglättung,إزالة التسنين
"Antialiasing quality. Higher is better, but slower","Qualité de l’anticrénelage. Plus elle est élevée, meilleur est l’anticrénelage mais plus élevé est le temps de calcul","Qualität der Kantenglättung. Je höher, desto besser, aber auch langsamer",جودة إزالة التسنين. كلما كان أعلى كلما كان أفضل، ولكن أبطأ
Applies the paper as it is (without embossing it),Applique la texture telle quelle (sans la bosseler),"Wendet das Papier an, so wie es ist (ohne es vorher auszustanzen)",تطبيق الورق كما هو (من دون تجسيمه)
Apply active gradient to final image,Appliquer le dégradé actif à l’image finale,Den aktiven Farbverlauf auf das endgültige Bild anwenden,تطبيق التدرج على الصورة النهائية
Apply currently selected fractal,Applique la fractale actuellement sélectionnée.,Das aktuell ausgewählte Fraktal anwenden,تطبيق الجزيئية المختارة حاليًا
Apply layer masks before saving,,,طبق أقنعة الطبقة قبل الحفظ
Apply various lighting effects to an image,Applique différents effets de lumière à l’image,Verschiedene Lichteffekte auf das Bild anwenden,تطبيق تأثيرات ضوئية متعددة على صورة
Applying filter pack,,,تطبيق حزمة التصفية
"Are you sure you want to delete ""%s"" from the list and from disk?",Voulez-vous vraiment effacer « %s » de la liste et du disque ?,Wollen Sie »%s« wirklich aus der Liste und von der Festplatte löschen?,"هل أنت متأكد أنك تريد حذف ""%s"" من اللائحة ومن القرص؟"
Area,Région,,مساحة
Area #%d Settings,Paramètres de la zone n°%d,Einstellungen für Bereich %d,إعدادات المساحة #%d
Area List,Liste des zones,Bereichsliste,قائمة المساحات
Area Settings,Paramètres de la zone,Bereichseinstellungen,إعدادات المساحة
Arrow,Flèche,Pfeil,سهم
As animation,En tant qu’animation,,MNG متحركة
As specified above,Comme indiqué ci-dessus,Wie oben angegeben,كما هو محدد أعلاه
Aspect ratio:,Proportions :,Seitenverhältnis:,نسبة المظهر:
Assembling jigsaw,Assemblage du puzzle,Puzzle wird zusammengefügt,تجميع قطع اللغز
Asymmetry:,Asymétrie :,Asymmetrie:,لا تناظر:
At bottom,En bas,Unten,في الأسفل
At top,En haut,Oben,في الأعلى
At least one image is needed to compose,Au minimum une image est nécessaire pour composer,Es wird mindestens ein Bild zum Zusammensetzen benötigt,يُحتاج إلى صورة واحدة على الأقل ليتم التشكيل
"At the end of the delay, click in a window to snap it.","À la fin du délai, cliquez sur une fenêtre pour la capturer.",,في نهاية المدة، انقر على نافذة لالتقاط صورة لها.
Author:,Auteur :,Autor:,المؤلف:
AutoDesk FLIC animation,Animation Autodesk FLIC,AutoDesk-FLIC-Animation,صور AutoDesk FLIC المتحركة
Autocrop unused space from edges and middle,Découpage automatique des espaces inutilisés sur les bords et au milieu,Leere Ränder an den Kanten und leere Streifen innerhalb des Bildes entfernen,الاقتطاع التلقائي يحذف الفراغات من الأطراف والوسط
Automatic,Automatique,Automatisch,آلي
Automatic preview,Aperçu automatique,Automatische Vorschau,معاينة تلقائية
Available images:,Images disponibles :,Verfügbare Bilder:,الصور المتاحة:
B&W 1 bit,N&B 1 bit,Schwarz-weiß 1-Bit,16 بت
"B, G, R, X (BMP style)","B, V, R, X (style BMP)","B, G, R, X (BMP-Stil)","B, G, R, X (مظهر BMP)"
B/W,N/B,S-W,أسود/أبيض
Black pullout (%):,,,إزالة الأسود (%):
Back:,Arrière :,,الخلف:
Background,Arrière-plan,Hintergrund,الخلفية
Background (%d%s),Arrière-plan (%d%s),Hintergrund (%d%s),الخلفية (%d%s)
Background:,Arrière-plan :,Hintergrund:,الخلفية:
Bad colormap,Mauvaise palette de couleurs,Fehlerhafte Palette,خريطة ألوان سيئة
Barnsley 1,Barnsley 1,Barnsley 1,بارنسلي 1
Barnsley 2,Barnsley 2,Barnsley 2,بارنسلي 2
Barnsley 3,Barnsley 3,Barnsley 3,بارنسلي 3
Base URL:,URL de base :,Basisadresse:,محدد موقع المعلومات (URL) الأساس:
Basic Options,Options principales,Grundlegende Einstellungen,الخيارات الأساسية
Bend the image using two control curves,Déforme l’image en utilisant deux courbes de contrôle,Das Bild mithilfe zweier Kontrollkurven verbiegen,ثني الصورة باستخدام انحناءي تحكم
Bent,Courbé,Gebogen,مثني
Bevel Edges,Bordures biseautées,Abgeschrägte Kanten,الحواف المنحرفة
Black,Noir,Schwarz,أسود
Blinds,Fenêtre avec stores,Jalousie,ستائر
Blue,Bleu,Blau,أزرق
Blue:,Bleu :,,أزرق:
Blur,Flou,Weichzeichnen,غشاوة
Blurring,,,جاري وضع الغشاوة
Border Average,Moyenne du bord,Randmittelwert,متوسط الحدود
Border Size,Taille du bord,Randgröße,حجم الحدود
Borderaverage,,,متوسط الحدود
Both,Les deux,Beide,كلاهما
Bottom edge,Bord bas,Unterer Rand,الحافة السفلى
Bottom left,En bas à gauche,Unten links,أدنى اليسار
Bottom:,Bas :,,الأسفل:
Box,Parallélépipède rectangle (boîte),Quader,صندوق
Browse...,Parcourir…,Durchsuchen …,تصفح...
Brush,,Pinsel,فرشاة
Brush Pipe,Brosse animée,Pinselanimation,أنبوب فرشاة
Bubble,Bulle,Blase,أزرق
Bump,Repoussage,Beulen,نتوءات
Bumpmap image:,Carte de repoussage :,,صورة خريطة النتوءات:
Bumpmap,Relief,Bump-Map,خريطة نتوءات
By DATAMIN/DATAMAX,,,حسب DATAMIN/DATAMAX
C source code,Code source C,C-Quelltext,شيفرة مصدر C
C source code header,En-tête de code source C,C-Quelltext-Header,ترويسة شيفرة مصدر C
C-Source,,C-Quelldatei,مصدر سي
CCITT Group 3 fax,,,فاكس مجموعة CCITT 3
CCITT Group 4 fax,,,فاكس مجموعة CCITT 4
CML Explorer: evoluting,Explorateur CML : évolution,CML-Explorer: Entwickeln,مستكشف CML: تطوير
CML Explorer...,Explorateur CML…,CML-Explorer …,مستكشف CML...
CMY,,,CMY
CMYK,CMJN,CMYK,CMYK
CX:,CX :,,CX:
CY:,CY :,,CY:
CMYK,,,CMYK
Camera,Caméra,Kamera,كاميرا
Caption,Légende,,العنوان
Cell content:,Contenu de la cellule :,,محتوى الخلية:
Cell size:,,,حجم الخلية:
Center of brush,Au centre de la brosse,Mitte des Pinsels,مركز الفرشاة
Center:,Centre :,Zentrieren:,وسط:
Circle,Cercle,Kreis,دائرة
Compose...,Composer…,Zusammensetzen …,تشكيل...
Copy location,,Adresse kopieren,انسخ المكان
Create new image,Créer une nouvelle image,,أنشئ صورة جديدة
Crosses,Croix,Kreuze,تقاطعات
Curved,Courbé,,منحني
Cyan,,,أزرق
Cylinder,Cylindre,Zylinder,أسطوانة
Cartoon...,,,رسوم متحركة
Calculating file size...,Calcul de la taille du fichier…,Dateigröße wird berechnet …,حساب حجم الملف...
Can only operate on RGB drawables.,,,يمكن تطبيقه فقط على صور RGB القابلة للرسم
Can only save drawables!,Seuls des objets graphiques peuvent être enregistrés !,Es können nur Zeichenflächen gespeichert werden!,يمكن فقط حفظ الرسوميات!
Can operate on layers only (but was called on channel or mask).,Ne peut opérer que sur des calques (mais a été lancé depuis un canal ou un masque).,Kann nur auf Ebenen angewendet werden (wurde jedoch auf einen Kanal oder eine Maske verwendet).,يمكن تنفيذه على الطبقات فقط (ولكن كان يُستخدم على القناة أو القناع).
Can't create a new image,Impossible de créer une nouvelle image,Es kann kein neues Bild angelegt werden,لا يمكن إنشاء صورة جديدة
Can't operate on unknown image types,Impossible d’opérer sur des types d’images inconnus,Es kann nicht mit einem unbekanntem Bildtyp gearbeitet werden,لا يمكن التعامل مع أنواع صور غير معروفة
Can't read color entries,Impossible de lire les entrées de couleurs.,Farbeinträge konnten nicht gelesen werden,لم يمكن قراءة مدخلات الألوان
Cannot delete!! There must be at least one GFlare.,Impossible d’effacer. Il doit y avoir au moins un éblouissement graduel.,"Es konnte nicht gelöscht werden, da es zumindest ein GFlare geben muss.",لا يمكن الحذف!! ينبغي وجود GFlare واحد على الأقل.
Cannot operate on empty selections.,Impossible d’opérer sur des sélections vides.,Es kann nicht auf einer leeren Auswahl gearbeitet werden.,لا يمكن تنفيذه على التحديدات الفارغة.
Cannot operate on indexed color images.,Impossible d’opérer sur des images en couleurs indexées.,Es kann nicht mit Bildern im indizierten Farbmodus gearbeitet werden.,لا يمكن تفيذ العملية على صور مفهرسة الألوان.
Cannot operate on layers with masks.,Impossible d’opérer sur des calques comprenant un masque.,Es kann nicht auf Ebenen mit Masken gearbeitet werden.,لا يمكن تنفيذه على الطبقات ذات الأقنعة.
Cannot operate on unknown image types.,Impossible d’opérer sur des types d’images inconnus.,Es kann nicht mit unbekanntem Bildtyp gearbeitet werden.,لا يمكن التطبيق على أنواع صور غير معروفة.
Cannot read extension from '%s',Impossible de lire l’extension depuis « %s »,Die Erweiterung von »%s« kann nicht gelesen werden,تعذر قراءة الامتداد من '%s'
Cannot read footer from '%s',Impossible de lire le pied de page depuis « %s »,Das Dateiende von »%s« kann nicht gelesen werden,تعذر قراءة الذيل من '%s'
Cannot read header from '%s',Impossible de lire l’en-tête depuis « %s »,Dateikopf von »%s« kann nicht gelesen werden,تعذر قراءة الترويسة من '%s'
Cannot save RGB color images. Convert to indexed color or grayscale first.,,,لم يمكن حفظ ملفات ألوان RGB. قم بالتحويل إلى ألوان مفهرسة أو تدرج رمادي أولًا.
Cannot save images with alpha channel.,Impossible d’enregistrer des images avec un canal alpha.,Bilder mit Alphakanal können nicht gespeichert werden.,لا يمكن حفظ الصور مع قنوات ألفا.
Cannot save images with alpha channels.,,,لا يمكن حفظ الصور مع قنوات ألفا.
Cannot save indexed image with transparency in BMP file format.,,,لم يمكن حفظ الصورة المفهرسة مع شفافية في صيغة ملف BMP.
Caption,,,العنوان
Captionwriter,,,العنوان
Capture a window or desktop image,,,التقاط صورة لنافذة أو لسطح مكتب
Capture an image from a TWAIN datasource,Capture une image depuis une source de données TWAIN,Ein Bild von einer TWAIN-Datenquelle holen,إنشاء صورة من مساحة من الشاشة
Cartoon,,,رسوم متحركة
Cell size:,,,حجم الخلية:
Cell-padding:,Bourrage des cellules :,,توسيد الخلايا:
Cell-spacing:,Espacement des cellules :,,تباعد الخلايا:
Center,Centrer,Mitte,الوسط
Center x:,Centre x :,Mitte X:,المركز x:
Center y:,Centre y :,Mitte Y:,المركز y:
Centered,Centré,Zentriert,موسّطة
Ch. sensitivity:,Sensibilité des canaux :,Kanalempfindlichkeit:,حساسيّة القناة
Change the angle of the selected smvector,Modifie l’angle du vecteur sélectionné,Den Winkel des ausgewählten SMVektors ändern,تغيير زاوية متجه sm المحدد
Change the angle of the selected vector,Modifie l’angle du vecteur sélectionné,Den Winkel des ausgewählten Vektors ändern,تغيير زاوية المتجه المحدد
Change the exponent of the strength,Modifie l’exposant de la longueur,Den Exponenten der Stärke ändern,تغيير أس القوة
Change the intensity of the blue channel,Modifie l’intensité du canal bleu.,,تغيير شدة القناة الزرقاء
Change the intensity of the green channel,Modifie l’intensité du canal vert.,,تغيير شدة القناة الخضراء
Change the intensity of the red channel,Modifie l’intensité du canal rouge.,,تغيير شدة القناة الحمراء
Change the number of colors in the mapping,Modifie le nombre de couleurs dans la palette.,,تغيير عدد الألوان في المخطط
Change the strength of the selected smvector,Modifie la longueur du vecteur sélectionné,Die Stärke des ausgewählten SMVektors zu ändern,تغيير قوة متجه sm المحدد
Change the strength of the selected vector,Modifie la longueur du vecteur sélectionné,Stärke des ausgewählten Vektors ändern,تغيير قوة المتجه المحدد
Changes aspect of fractal,Modifie l’aspect de la fractale.,,تغيير مظهر الجزيئية
Changes the gamma (brightness) of the selected brush,Modifie le gamma (luminosité) de la brosse sélectionnée,Ändert den Gamma-Wert (Helligkeit) des ausgewählten Pinsels,تغيير الغاما (السطوع) للفرشاة المحددة
Channel Independent Parameters,Paramètres indépendants du canal,Kanalunabhängige Parameter,وسائط القناة المستقلة
Channel Representations,Réarrangement des canaux,Kanal-Zuweisungen,استعراضات القناة
Check if you would like to have the table captioned.,,,ضع التأشير إن كنت تريد عنونة الجدول.
Checker,Damier,Schachbrett,مدقق
Checkerboard,Damier,Schachbrett,لوحة الشطرنج
Checking this tag will cause GTM to leave no whitespace between the TD tags and the cellcontent.  This is only necessary for pixel level positioning control.,,,التأشير على هذا الوسم سيدفع GTM إلى عدم ترك أي مساحات بيضاء بين وسوم TD ومحتويات الخلية. هذا ضروري فقط للتحكم الموضعي بمستوى البكسلات.
Choose a high compression level for small file size,,,اختيار مستوى ضغط أعلى للملفات الصغيرة الحجم
Circle,Cercle,Kreis,دائرة
Clear,Effacer,Löschen,مسح
Close curve on completion,Fermer la courbe lorsqu’elle est terminée,Kurve schließen wenn fertig,منحنى مغلق عند الإكمال
Closed,Courbe fermée,Geschlossen,مغلق
Color,Couleur,Farbe,اللون
Color:,Couleur :,,اللون:
Colors,Couleurs,,الألوان
Comment:,Commentaire :,,التعليق:
Compatibility Options,,,خيارات التوافقية
Compress TD tags,Compresser les balises TD,TD-Tags komprimieren,ضغط وسوم TD
Compression level:,,,مستوى الضغط:
Contiguous Region,Région contiguë,Angrenzender Bereich,المنطقة المتاخمة
Contrast:,Contraste :,,التباين:
Column:,Colonne :,Spalte:,عمود
Collect,Rassembler,Zusammenfassen,تجميع
Color,Couleur,Farbe,اللون
Color Density,Densité de couleur,Farbdichte,كثافة اللون
Color Enhance,,,زيادة الألوان
Color Function,Fonction couleur,Farbfunktion,دالة اللون
Color Mode,Mode couleur,,نمط اللون
Color Selection Dialog,Choisissez une couleur,Farbauswahldialog,جدول اختيار الألوان
Color Transformation,Transformation de couleur,Farbtransformation,التحويل اللوني
Color model:,Modèle colorimétrique :,,نموذج اللون:
Color noise:,Perturbations de couleur :,Farbrauschen:,ضجيج اللون:
Color fill,Remplir avec une couleur,Farbe,لون التعبئة
Color is computed from the average of all pixels under the brush,La couleur de dessin est la moyenne de tous les pixels de l’image originale situés sous la brosse,Farbe wird aus dem Mittelwert aller Pixel unter dem Pinsel errechnet,اللون فاسد بسبب متوسط البكسلات تحت الفرشاة
Color:,Couleur :,,اللون:
Colormap:,Palette de couleurs :,Farbpalette:,خريطة الألوان:
Colorcube Analysis...,,,تحليل مكعب الألوان...
